,url_id,tag,key,first_name,second_name,id,full_name,keep
219,119b9a8e,Aymeric-Laporte,0,Aymeric,Laporte,280,Aymeric Laporte,True
220,450ab6fc,Jamaal-Lascelles,0,Jamaal,Lascelles,328,Jamaal Lascelles,True
221,321a71a7,Maxime-Le-Marchand,0,Maxime,Le Marchand,173,Maxime Le Marchand,True
222,2b471f99,Mario-Lemina,0,Mario,Lemina,493,Mario Lemina,True
223,2628fd2b,Bernd-Leno,0,Bernd,Leno,8,Bernd Leno,True
224,efb9215a,Jamal-Lewis,0,Jamal,Lewis,513,Jamal Lewis,True
225,810e3c74,Jesse-Lingard,0,Jesse,Lingard,301,Jesse Lingard,True
226,b98570d1,Jake-Livermore,0,Jake,Livermore,409,Jake Livermore,True
227,bba30585,Diego-Llorente,0,Diego,Llorente,549,Diego Llorente,True
228,8f62b6ee,Hugo-Lloris,0,Hugo,Lloris,383,Hugo Lloris,True
229,d7553721,Giovani-Lo-Celso,0,Giovani,Lo Celso,403,Giovani Lo Celso,True
230,e97fd090,Ruben-Loftus-Cheek,0,Ruben,Loftus-Cheek,115,Ruben Loftus-Cheek,True
231,5a4280b1,Kevin-Long,0,Kevin,Long,85,Kevin Long,True
232,9f472354,Shane-Long,0,Shane,Long,361,Shane Long,True
233,c0027d2d,Matthew-Longstaff,0,Matthew,Longstaff,487,Matthew Longstaff,True
234,a2b105e0,Sean-Longstaff,0,Sean,Longstaff,480,Sean Longstaff,True
235,7c104bb7,Ademola-Lookman,0,Ademola,Lookman,557,Ademola Lookman,True
236,7af88b33,Max-Lowe,0,Max,Lowe,511,Max Lowe,True
237,9a9c05db,Matthew-Lowton,0,Matthew,Lowton,92,Matthew Lowton,True
238,c0e27d1a,David-Luiz,0,David,Luiz Moreira Marinho,3,David Luiz Moreira Marinho,True
239,6f7d826d,Douglas-Luiz,0,Douglas Luiz,Soares de Paulo,52,Douglas Luiz Soares de Paulo,True
240,0df2b165,John-Lundstram,0,John,Lundstram,355,John Lundstram,True
241,83d074ff,Alexis-Mac-Allister,0,Alexis,Mac Allister,80,Alexis Mac Allister,True
242,ee38d9c5,James-Maddison,0,James,Maddison,231,James Maddison,True
243,d8931174,Harry-Maguire,0,Harry,Maguire,298,Harry Maguire,True
244,892d5bb1,Riyad-Mahrez,0,Riyad,Mahrez,275,Riyad Mahrez,True
245,e3a5814e,Ainsley-Maitland-Niles,0,Ainsley,Maitland-Niles,15,Ainsley Maitland-Niles,True
246,bc0bfc64,Josh-Maja,0,Josh,Maja,665,Josh Maja,True
247,758dd7f0,Javier-Manquillo,0,Javier,Manquillo,332,Javier Manquillo,True
248,8b788c01,Anthony-Martial,0,Anthony,Martial,303,Anthony Martial,True
249,48a5a5d6,Gabriel-Martinelli,0,Gabriel Teodoro,Martinelli Silva,26,Gabriel Teodoro Martinelli Silva,True
250,57df7a11,Arthur-Masuaku,0,Arthur,Masuaku,442,Arthur Masuaku,True
251,29733c72,Juan-Mata,0,Juan,Mata,290,Juan Mata,True
252,50e6dc35,Jean-Philippe-Mateta,0,Jean-Philippe,Mateta,641,Jean-Philippe Mateta,True
253,eb7822d7,Nemanja-Matic,0,Nemanja,Matic,295,Nemanja Matic,True
254,b217ef29,Joel-Matip,0,Joel,Matip,246,Joel Matip,True
255,4bcf39f6,Neal-Maupay,0,Neal,Maupay,68,Neal Maupay,True
256,cee31595,James-McArthur,0,James,McArthur,130,James McArthur,True
257,78b8ac63,Oliver-McBurnie,0,Oliver,McBurnie,357,Oliver McBurnie,True
258,36c2ca73,Alex-McCarthy,0,Alex,McCarthy,363,Alex McCarthy,True
259,64b08de7,James-McCarthy,0,James,McCarthy,131,James McCarthy,True
260,90f91999,John-McGinn,0,John,McGinn,38,John McGinn,True
261,dbe56a33,David-McGoldrick,0,David,McGoldrick,344,David McGoldrick,True
262,fc15fb84,Dwight-McNeil,0,Dwight,McNeil,100,Dwight McNeil,True
263,d93c2511,Scott-McTominay,0,Scott,McTominay,309,Scott McTominay,True
264,8df7a2fb,Ben-Mee,0,Ben,Mee,88,Ben Mee,True
265,ca22ccb0,Hannibal-Mejbri,0,Hannibal,Mejbri,712,Hannibal Mejbri,True
266,5271c8f1,Benjamin-Mendy,0,Benjamin,Mendy,274,Benjamin Mendy,True
267,33887998,Edouard-Mendy,0,Edouard,Mendy,548,Edouard Mendy,True
268,1598599e,Nampalys-Mendy,0,Nampalys,Mendy,518,Nampalys Mendy,True
269,6b625ac2,Illan-Meslier,0,Illan,Meslier,213,Illan Meslier,True
270,2ce2508a,Luka-Milivojevic,0,Luka,Milivojevic,138,Luka Milivojevic,True
271,2f90f6b8,James-Milner,0,James,Milner,241,James Milner,True
272,6d5701f2,Yerry-Mina,0,Yerry,Mina,162,Yerry Mina,True
273,f833a830,Takumi-Minamino,0,Takumi,Minamino,258,Takumi Minamino,True
274,8397a50c,Tyrone-Mings,0,Tyrone,Mings,41,Tyrone Mings,True
275,5cbd1eb0,Tyrick-Mitchell,0,Tyrick,Mitchell,146,Tyrick Mitchell,True
276,f230bc30,Jakub-Moder,0,Jakub,Moder,628,Jakub Moder,True
277,c908a1bc,Jayson-Molumby,0,Jayson,Molumby,550,Jayson Molumby,True
278,bfae110f,Wesley-Moraes,0,Wesley,Moraes,48,Wesley Moraes,True
279,80c31c97,Wes-Morgan,0,Wes,Morgan,216,Wes Morgan,True
280,9674002f,Mason-Mount,0,Mason,Mount,120,Mason Mount,True
281,2b622f01,Lucas-Moura,0,Lucas,Rodrigues Moura da Silva,392,Lucas Rodrigues Moura da Silva,True
282,d9cfca3d,Lys-Mousset,0,Lys,Mousset,359,Lys Mousset,True
283,f8e588df,Joel-Mumbongo,0,Joel,Mumbongo,613,Joel Mumbongo,True
284,de112b84,Jacob-Murphy,0,Jacob,Murphy,497,Jacob Murphy,True
285,3f2d59fe,Shkodran-Mustafi,0,Shkodran,Mustafi,7,Shkodran Mustafi,True
286,de5b5570,Marvelous-Nakamba,0,Marvelous,Nakamba,44,Marvelous Nakamba,True
287,5ed97752,Iliman-Ndiaye,0,Iliman,Ndiaye,656,Iliman Ndiaye,True
288,6b47c5db,Wilfred-Ndidi,0,Wilfred,Ndidi,236,Wilfred Ndidi,True
289,5cdddffa,Tanguy-Ndombele,0,Tanguy,Ndombele,405,Tanguy Ndombele,True
290,c5bdb6e3,Reiss-Nelson,0,Reiss,Nelson,21,Reiss Nelson,True
291,7ba2eaa9,Pedro-Neto,0,Pedro,Lomba Neto,474,Pedro Lomba Neto,True
292,f5b281e7,Niels-Nkounkou,0,Niels,Nkounkou,559,Niels Nkounkou,True
293,ff527768,Mark-Noble,0,Mark,Noble,427,Mark Noble,True
294,c73ada83,Will-Norris,0,Will,Norris,583,Will Norris,True
295,43439614,Oliver-Norwood,0,Oliver,Norwood,349,Oliver Norwood,True
296,caa1a7f0,Michael-Obafemi,0,Michael,Obafemi,381,Michael Obafemi,True
297,f7750aa0,Denis-Odoi,0,Denis,Odoi,525,Denis Odoi,True
298,74b2cd7e,Angelo-Ogbonna,0,Angelo,Ogbonna,432,Angelo Ogbonna,True
299,e7ee38c3,Robin-Olsen,0,Robin,Olsen,573,Robin Olsen,True
300,6612cd8c,Josh-Onomah,0,Josh,Onomah,188,Josh Onomah,True
301,43a166b4,Divock-Origi,0,Divock,Origi,256,Divock Origi,True
302,79bc4c45,Ben-Osborn,0,Ben,Osborn,356,Ben Osborn,True
303,6956ff08,Owen-Otasowie,0,Owen,Otasowie,581,Owen Otasowie,True
304,38c7feef,Alex-Oxlade-Chamberlain,0,Alex,Oxlade-Chamberlain,248,Alex Oxlade-Chamberlain,True
305,e0bc6fdc,Emerson-Palmieri,0,Emerson,Palmieri dos Santos,111,Emerson Palmieri dos Santos,True
306,529f49ab,Thomas-Partey,0,Thomas,Partey,567,Thomas Partey,True
307,4879f8cb,Bailey-Peacock-Farrell,0,Bailey,Peacock-Farrell,99,Bailey Peacock-Farrell,True
308,af341b88,Lee-Peltier,0,Lee,Peltier,600,Lee Peltier,True
309,b04ee927,Matheus-Pereira,0,Matheus,Pereira,481,Matheus Pereira,True
310,75a72a99,Ricardo-Pereira,0,Ricardo Domingos,Barbosa Pereira,226,Ricardo Domingos Barbosa Pereira,True
311,4f565d77,Kalvin-Phillips,0,Kalvin,Phillips,204,Kalvin Phillips,True
312,7bb5f40e,Matt-Phillips,0,Matt,Phillips,411,Matt Phillips,True
313,515ebe8d,Nathaniel-Phillips,0,Nathaniel,Phillips,589,Nathaniel Phillips,True
314,19f4d211,Jaden-Philogene-Bidace,0,Jaden,Philogene-Bidace,683,Jaden Philogene-Bidace,True
315,4806ec67,Jordan-Pickford,0,Jordan,Pickford,157,Jordan Pickford,True
316,1ef37668,Erik-Pieters,0,Erik,Pieters,83,Erik Pieters,True
317,7fcc71d8,Daniel-Podence,0,Daniel,Castelo Podence,469,Daniel Castelo Podence,True
318,867239d3,Paul-Pogba,0,Paul,Pogba,296,Paul Pogba,True
319,4b40d9ca,Nick-Pope,0,Nick,Pope,96,Nick Pope,True
320,86695068,Dennis-Praet,0,Dennis,Praet,225,Dennis Praet,True
321,1bf33a9a,Christian-Pulisic,0,Christian,Pulisic,119,Christian Pulisic,True
322,466fb2c5,Aaron-Ramsdale,0,Aaron,Ramsdale,483,Aaron Ramsdale,True
323,1544f145,Jacob-Ramsey,0,Jacob,Ramsey,554,Jacob Ramsey,True
324,6385ebfb,Darren-Randolph,0,Darren,Randolph,430,Darren Randolph,True
325,a1d5bd30,Marcus-Rashford,0,Marcus,Rashford,306,Marcus Rashford,True
326,28b40c9c,Tim-Ream,0,Tim,Ream,176,Tim Ream,True
327,ab651565,Nathan-Redmond,0,Nathan,Redmond,365,Nathan Redmond,True
328,803ae100,Harrison-Reed,0,Harrison,Reed,373,Harrison Reed,True
329,0f7533cd,Bobby-Reid,0,Bobby,Decordova-Reid,181,Bobby Decordova-Reid,True
330,1c7012b8,Declan-Rice,0,Declan,Rice,448,Declan Rice,True
331,4fa62ae4,Lewis-Richardson,0,Lewis,Richardson,592,Lewis Richardson,True
332,fa031b34,Richarlison,0,Richarlison,de Andrade,166,Richarlison de Andrade,True
333,7a1f2c08,Jairo-Riedewald,0,Jairo,Riedewald,144,Jairo Riedewald,True
334,71ef519e,Matt-Ritchie,0,Matt,Ritchie,322,Matt Ritchie,True
335,6c17e046,Tyler-Roberts,0,Tyler,Roberts,206,Tyler Roberts,True
336,2e4f5f03,Andrew-Robertson,0,Andrew,Robertson,255,Andrew Robertson,True
337,289601e6,Antonee-Robinson,0,Antonee,Robinson,484,Antonee Robinson,True
338,e75750a3,Callum-Robinson,0,Callum,Robinson,358,Callum Robinson,True
339,7399c7a8,Jack-Robinson,0,Jack,Robinson,352,Jack Robinson,True
340,fb2dec57,Hal-Robson-Kanu,0,Hal,Robson-Kanu,408,Hal Robson-Kanu,True
341,8d62d31a,Joe-Rodon,0,Joe,Rodon,584,Joe Rodon,True
342,1fb1c435,Rodrigo,0,Rodrigo,Moreno,492,Rodrigo Moreno,True
343,4ab53cdb,Jay-Rodriguez,0,Jay,Rodriguez,86,Jay Rodriguez,True
344,4b511457,Oriol-Romeu,0,Oriol,Romeu Vidal,364,Oriol Romeu Vidal,True
345,da8b19e2,John-Ruddy,0,John,Ruddy,453,John Ruddy,True
346,4535e4bb,Mathew-Ryan,0,Mathew,Ryan,70,Mathew Ryan,True
347,2b16cb1a,Allan-Saint-Maximin,0,Allan,Saint-Maximin,338,Allan Saint-Maximin,True
348,bc7dc64d,Bukayo-Saka,0,Bukayo,Saka,24,Bukayo Saka,True
349,87935cf3,Mamadou-Sakho,0,Mamadou,Sakho,127,Mamadou Sakho,True
350,e342ad68,Mohamed-Salah,0,Mohamed,Salah,254,Mohamed Salah,True
351,0b33f6ad,Mohammed-Salisu,0,Mohammed,Salisu,479,Mohammed Salisu,True
352,6e7f1353,Morgan-Sanson,0,Morgan,Sanson,647,Morgan Sanson,True
353,77bb1522,Romaine-Sawyers,0,Romaine,Sawyers,413,Romaine Sawyers,True
354,21945a9e,Dane-Scarlett,0,Dane,Scarlett,666,Dane Scarlett,True
355,3312f911,Jeffrey-Schlupp,0,Jeffrey,Schlupp,142,Jeffrey Schlupp,True
356,53af52f3,Kasper-Schmeichel,0,Kasper,Schmeichel,217,Kasper Schmeichel,True
357,e4e0deaa,Femi-Seriki,0,Femi,Seriki,705,Femi Seriki,True
358,8d03ca5a,Jamie-Shackleton,0,Jamie,Shackleton,210,Jamie Shackleton,True
359,6421ec64,Xherdan-Shaqiri,0,Xherdan,Shaqiri,247,Xherdan Shaqiri,True
360,e8c9f4e9,Billy-Sharp,0,Billy,Sharp,343,Billy Sharp,True
361,9c94165b,Luke-Shaw,0,Luke,Shaw,300,Luke Shaw,True
362,3727dd3c,Jonjo-Shelvey,0,Jonjo,Shelvey,321,Jonjo Shelvey,True
363,00f0482f,Shola-Shoretire,0,Shola,Shoretire,673,Shola Shoretire,True
364,76dd1480,Gylfi-Sigurdsson,0,Gylfi,Sigurdsson,150,Gylfi Sigurdsson,True
365,3eb22ec9,Bernardo-Silva,0,Bernardo Mota,Veiga de Carvalho e Silva,281,Bernardo Mota Veiga de Carvalho e Silva,True
366,e7aa9d7c,Fabio-Silva,0,Fabio,Silva,504,Fabio Silva,True
367,2acd49b9,Moussa-Sissoko,0,Moussa,Sissoko,385,Moussa Sissoko,True
368,ffec9769,Islam-Slimani,0,Islam,Slimani,579,Islam Slimani,True
369,5e105217,William-Smallbone,0,William,Smallbone,379,William Smallbone,True
370,17695062,Emile-Smith-Rowe,0,Emile,Smith Rowe,23,Emile Smith Rowe,True
371,9f4647e9,Robert-Snodgrass,0,Robert,Snodgrass,428,Robert Snodgrass,True
372,6613c819,Tomas-Soucek,0,Tomas,Soucek,449,Tomas Soucek,True
373,42130443,Zack-Steffen,0,Zack,Steffen,538,Zack Steffen,True
374,653ee42d,Dale-Stephens,0,Dale,Stephens,55,Dale Stephens,True
375,6adbc307,Jack-Stephens,0,Jack,Stephens,367,Jack Stephens,True
376,b400bde0,Raheem-Sterling,0,Raheem,Sterling,276,Raheem Sterling,True
377,17d4507a,Enda-Stevens,0,Enda,Stevens,347,Enda Stevens,True
378,5eecec3d,John-Stones,0,John,Stones,273,John Stones,True
379,f4d296e4,Pascal-Struijk,0,Pascal,Struijk,211,Pascal Struijk,True
380,e9971f2d,Japhet-Tanganga,0,Japhet,Tanganga,402,Japhet Tanganga,True
381,e514ab62,Matt-Targett,0,Matt,Targett,42,Matt Targett,True
382,15ea812b,James-Tarkowski,0,James,Tarkowski,81,James Tarkowski,True
383,4d0eb7d2,Percy-Tau,0,Percy,Tau,627,Percy Tau,True
384,3add8ed8,Sidnei-Tavares,0,Sidnei,Tavares,676,Sidnei Tavares,True
385,cc2d7ad5,Charlie-Taylor,0,Charlie,Taylor,97,Charlie Taylor,True
386,c2f9d19f,Neil-Taylor,0,Neil,Taylor,31,Neil Taylor,True
387,ab7d7882,Allan-Tchaptchet,0,Allan,Tchaptchet,635,Allan Tchaptchet,True
388,f1e94cd6,Nathan-Tella,0,Nathan,Tella,524,Nathan Tella,True
389,e73c9bb2,Alex-Telles,0,Alex Nicolao,Telles,568,Alex Nicolao Telles,True
390,77d7c96f,Kenny-Tete,0,Kenny,Tete,517,Kenny Tete,True
391,fc027d02,Luke-Thomas,0,Luke,Thomas,240,Luke Thomas,True
392,56f7a928,Youri-Tielemans,0,Youri,Tielemans,228,Youri Tielemans,True
393,fce2302c,Kieran-Tierney,0,Kieran,Tierney,17,Kieran Tierney,True
394,e7ca0439,James-Tomkins,0,James,Tomkins,129,James Tomkins,True
395,7edfbb8a,Fikayo-Tomori,0,Fikayo,Tomori,121,Fikayo Tomori,True
396,9e1035f8,Ferran-Torres,0,Ferran,Torres,287,Ferran Torres,True
397,9a104dee,Cenk-Tosun,0,Cenk,Tosun,153,Cenk Tosun,True
398,b28bbd58,Andros-Townsend,0,Andros,Townsend,137,Andros Townsend,True
399,4dc4f138,Conor-Townsend,0,Conor,Townsend,418,Conor Townsend,True
400,38ceb24a,Leandro-Trossard,0,Leandro,Trossard,69,Leandro Trossard,True
401,2baec6ce,Axel-Tuanzebe,0,Axel,Tuanzebe,307,Axel Tuanzebe,True
402,531a4aa8,Yan-Valery,0,Yan,Valery,378,Yan Valery,True
403,e06683ca,Virgil-van-Dijk,0,Virgil,van Dijk,250,Virgil van Dijk,True
404,45963054,Jamie-Vardy,0,Jamie,Vardy,224,Jamie Vardy,True
405,1900032e,Jannik-Vestergaard,0,Jannik,Vestergaard,369,Jannik Vestergaard,True
406,8b529245,Carlos-Vinicius,0,Carlos Vinicius,Alves Morais,564,Carlos Vinicius Alves Morais,True
407,d484c261,Jake-Vokins,0,Jake,Vokins,380,Jake Vokins,True
408,0d4ceb32,Matej-Vydra,0,Matej,Vydra,93,Matej Vydra,True
409,1ecb65be,Theo-Walcott,0,Theo,Walcott,148,Theo Walcott,True
410,86dd77d1,Kyle-Walker,0,Kyle,Walker,270,Kyle Walker,True
411,984a5a64,Kyle-Walker-Peters,0,Kyle,Walker-Peters,375,Kyle Walker-Peters,True
412,9e525177,Aaron-Wan-Bissaka,0,Aaron,Wan-Bissaka,313,Aaron Wan-Bissaka,True
413,8a7ff278,Joel-Ward,0,Joel,Ward,134,Joel Ward,True
414,3515d404,James-Ward-Prowse,0,James,Ward-Prowse,370,James Ward-Prowse,True
415,aed3a70f,Ollie-Watkins,0,Ollie,Watkins,514,Ollie Watkins,True
416,c7170b46,Caleb-Watts,0,Caleb,Watts,636,Caleb Watts,True
417,c40b6180,Adam-Webster,0,Adam,Webster,66,Adam Webster,True
418,ce5143da,Danny-Welbeck,0,Danny,Welbeck,588,Danny Welbeck,True
419,49fe9070,Timo-Werner,0,Timo,Werner,117,Timo Werner,True
420,495945ef,Ashley-Westwood,0,Ashley,Westwood,89,Ashley Westwood,True
421,35e413f1,Ben-White,0,Ben,White,74,Ben White,True
422,eb58eef0,Georginio-Wijnaldum,0,Georginio,Wijnaldum,243,Georginio Wijnaldum,True
423,5e74d6c8,Brandon-Williams,0,Brandon,Williams,318,Brandon Williams,True
424,dd323728,Neco-Williams,0,Neco,Williams,264,Neco Williams,True
425,012c975a,Rhys-Williams,0,Rhys,Williams,594,Rhys Williams,True
426,c596fcb0,Callum-Wilson,0,Callum,Wilson,506,Callum Wilson,True
427,2f7acede,Harry-Winks,0,Harry,Winks,397,Harry Winks,True
428,4e9a0555,Chris-Wood,0,Chris,Wood,91,Chris Wood,True
429,e61b8aee,Granit-Xhaka,0,Granit,Xhaka,9,Granit Xhaka,True
430,849c826a,Andriy-Yarmolenko,0,Andriy,Yarmolenko,436,Andriy Yarmolenko,True
431,ae0a7ddf,DeAndre-Yedlin,0,DeAndre,Yedlin,335,DeAndre Yedlin,True
432,e49ce451,Okay-Yokuslu,0,Okay,Yokuslu,654,Okay Yokuslu,True
433,b2bc3b1f,Wilfried-Zaha,0,Wilfried,Zaha,141,Wilfried Zaha,True
434,d01231f0,Andi-Zeqiri,0,Andi,Zeqiri,574,Andi Zeqiri,True
435,51cf8561,Oleksandr-Zinchenko,0,Oleksandr,Zinchenko,283,Oleksandr Zinchenko,True
436,6622454d,Hakim-Ziyech,0,Hakim,Ziyech,114,Hakim Ziyech,True
437,ce4246f5,Kurt-Zouma,0,Kurt,Zouma,110,Kurt Zouma,True
